id,subject,level,unit,video_title,question_type,question,options,correct_answer,hint,good_response,wrong_response,language,difficulty,tags,source_doc,created_at
CHEM_NSIII_GasLaws_Q10_SA,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,ShortAnswer,"Use \(Q=mc\Delta T\): \(m=100\,\text{g},\ c=4.18\,\text{J g}^{-1}\,^{\circ}\text{C}^{-1},\ \Delta T=8^{\circ}\text{C}\). Compute \(Q\) (in kJ).",[],≈ 3.34 kJ,"Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",Nice work!,"Compare with expected form. Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",English,easy,"[""calorimetry""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117464
CHEM_NSIII_GasLaws_Q13_MCQ,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,medium,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117479
CHEM_NSIII_GasLaws_Q13_TF,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,TrueFalse,Increasing temperature generally increases reaction rate by raising the fraction of collisions above \(E_a\).,"[""True"", ""False""]",True,Arrhenius: higher \(T\) → more molecules surpass activation energy.,Exactly.,Review: Arrhenius: higher \(T\) → more molecules surpass activation energy.,English,medium,"[""kinetics"", ""collision theory""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117492
CHEM_NSIII_GasLaws_Q13_SA,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,ShortAnswer,"Use \(Q=mc\Delta T\): \(m=100\,\text{g},\ c=4.18\,\text{J g}^{-1}\,^{\circ}\text{C}^{-1},\ \Delta T=8^{\circ}\text{C}\). Compute \(Q\) (in kJ).",[],≈ 3.34 kJ,"Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",Nice work!,"Compare with expected form. Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",English,medium,"[""calorimetry""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117506
CHEM_NSIII_GasLaws_Q16_MCQ,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,medium,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117522
CHEM_NSIII_GasLaws_Q16_TF,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,TrueFalse,Increasing temperature generally increases reaction rate by raising the fraction of collisions above \(E_a\).,"[""True"", ""False""]",True,Arrhenius: higher \(T\) → more molecules surpass activation energy.,Exactly.,Review: Arrhenius: higher \(T\) → more molecules surpass activation energy.,English,medium,"[""kinetics"", ""collision theory""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117534
CHEM_NSIII_GasLaws_Q16_SA,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,ShortAnswer,"Use \(Q=mc\Delta T\): \(m=100\,\text{g},\ c=4.18\,\text{J g}^{-1}\,^{\circ}\text{C}^{-1},\ \Delta T=8^{\circ}\text{C}\). Compute \(Q\) (in kJ).",[],≈ 3.34 kJ,"Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",Nice work!,"Compare with expected form. Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",English,medium,"[""calorimetry""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117546
CHEM_NSIII_GasLaws_Q19_MCQ,Chemistry,NS III,Unit: Gas Laws,Ideal Gas Law PV=nRT,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,medium,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117561
CHEM_NSIII_GasLaws_Q19_TF,Chemistry,NS III,Unit: Gas Laws,Ideal Gas Law PV=nRT,TrueFalse,Increasing temperature generally increases reaction rate by raising the fraction of collisions above \(E_a\).,"[""True"", ""False""]",True,Arrhenius: higher \(T\) → more molecules surpass activation energy.,Exactly.,Review: Arrhenius: higher \(T\) → more molecules surpass activation energy.,English,medium,"[""kinetics"", ""collision theory""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117573
CHEM_NSIII_GasLaws_Q19_SA,Chemistry,NS III,Unit: Gas Laws,Ideal Gas Law PV=nRT,ShortAnswer,"Use \(Q=mc\Delta T\): \(m=100\,\text{g},\ c=4.18\,\text{J g}^{-1}\,^{\circ}\text{C}^{-1},\ \Delta T=8^{\circ}\text{C}\). Compute \(Q\) (in kJ).",[],≈ 3.34 kJ,"Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",Nice work!,"Compare with expected form. Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",English,medium,"[""calorimetry""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117585
CHEM_NSIII_GasLaws_Q22_MCQ,Chemistry,NS III,Unit: Gas Laws,Boyle’s & Charles’ Laws,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,hard,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117601
CHEM_NSIII_GasLaws_Q22_TF,Chemistry,NS III,Unit: Gas Laws,Boyle’s & Charles’ Laws,TrueFalse,Increasing temperature generally increases reaction rate by raising the fraction of collisions above \(E_a\).,"[""True"", ""False""]",True,Arrhenius: higher \(T\) → more molecules surpass activation energy.,Exactly.,Review: Arrhenius: higher \(T\) → more molecules surpass activation energy.,English,hard,"[""kinetics"", ""collision theory""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117613
CHEM_NSIII_GasLaws_Q22_SA,Chemistry,NS III,Unit: Gas Laws,Boyle’s & Charles’ Laws,ShortAnswer,"Use \(Q=mc\Delta T\): \(m=100\,\text{g},\ c=4.18\,\text{J g}^{-1}\,^{\circ}\text{C}^{-1},\ \Delta T=8^{\circ}\text{C}\). Compute \(Q\) (in kJ).",[],≈ 3.34 kJ,"Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",Nice work!,"Compare with expected form. Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",English,hard,"[""calorimetry""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117625
CHEM_NSIII_GasLaws_Q25_MCQ,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,hard,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117648
CHEM_NSIII_GasLaws_Q25_TF,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,TrueFalse,Increasing temperature generally increases reaction rate by raising the fraction of collisions above \(E_a\).,"[""True"", ""False""]",True,Arrhenius: higher \(T\) → more molecules surpass activation energy.,Exactly.,Review: Arrhenius: higher \(T\) → more molecules surpass activation energy.,English,hard,"[""kinetics"", ""collision theory""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117668
CHEM_NSIII_GasLaws_Q25_SA,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,ShortAnswer,"Use \(Q=mc\Delta T\): \(m=100\,\text{g},\ c=4.18\,\text{J g}^{-1}\,^{\circ}\text{C}^{-1},\ \Delta T=8^{\circ}\text{C}\). Compute \(Q\) (in kJ).",[],≈ 3.34 kJ,"Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",Nice work!,"Compare with expected form. Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",English,hard,"[""calorimetry""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117679
CHEM_NSIII_GasLaws_Q28_MCQ,Chemistry,NS III,Unit: Gas Laws,Ideal Gas Law PV=nRT,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,hard,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117696
CHEM_NSIII_GasLaws_Q28_TF,Chemistry,NS III,Unit: Gas Laws,Ideal Gas Law PV=nRT,TrueFalse,Increasing temperature generally increases reaction rate by raising the fraction of collisions above \(E_a\).,"[""True"", ""False""]",True,Arrhenius: higher \(T\) → more molecules surpass activation energy.,Exactly.,Review: Arrhenius: higher \(T\) → more molecules surpass activation energy.,English,hard,"[""kinetics"", ""collision theory""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117708
CHEM_NSIII_GasLaws_Q28_SA,Chemistry,NS III,Unit: Gas Laws,Ideal Gas Law PV=nRT,ShortAnswer,"Use \(Q=mc\Delta T\): \(m=100\,\text{g},\ c=4.18\,\text{J g}^{-1}\,^{\circ}\text{C}^{-1},\ \Delta T=8^{\circ}\text{C}\). Compute \(Q\) (in kJ).",[],≈ 3.34 kJ,"Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",Nice work!,"Compare with expected form. Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",English,hard,"[""calorimetry""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117719
CHEM_NSIII_GasLaws_Q31_MCQ,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,easy,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117734
CHEM_NSIII_GasLaws_Q31_TF,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,TrueFalse,Increasing temperature generally increases reaction rate by raising the fraction of collisions above \(E_a\).,"[""True"", ""False""]",True,Arrhenius: higher \(T\) → more molecules surpass activation energy.,Exactly.,Review: Arrhenius: higher \(T\) → more molecules surpass activation energy.,English,easy,"[""kinetics"", ""collision theory""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117746
CHEM_NSIII_GasLaws_Q31_SA,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,ShortAnswer,"Use \(Q=mc\Delta T\): \(m=100\,\text{g},\ c=4.18\,\text{J g}^{-1}\,^{\circ}\text{C}^{-1},\ \Delta T=8^{\circ}\text{C}\). Compute \(Q\) (in kJ).",[],≈ 3.34 kJ,"Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",Nice work!,"Compare with expected form. Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",English,easy,"[""calorimetry""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117758
CHEM_NSIII_GasLaws_Q34_MCQ,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,easy,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117773
CHEM_NSIII_GasLaws_Q34_TF,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,TrueFalse,Increasing temperature generally increases reaction rate by raising the fraction of collisions above \(E_a\).,"[""True"", ""False""]",True,Arrhenius: higher \(T\) → more molecules surpass activation energy.,Exactly.,Review: Arrhenius: higher \(T\) → more molecules surpass activation energy.,English,easy,"[""kinetics"", ""collision theory""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117786
CHEM_NSIII_GasLaws_Q34_SA,Chemistry,NS III,Unit: Gas Laws,Gas Properties & Kinetic Theory,ShortAnswer,"Use \(Q=mc\Delta T\): \(m=100\,\text{g},\ c=4.18\,\text{J g}^{-1}\,^{\circ}\text{C}^{-1},\ \Delta T=8^{\circ}\text{C}\). Compute \(Q\) (in kJ).",[],≈ 3.34 kJ,"Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",Nice work!,"Compare with expected form. Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",English,easy,"[""calorimetry""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117797
CHEM_NSIII_GasLaws_Q37_MCQ,Chemistry,NS III,Unit: Gas Laws,Ideal Gas Law PV=nRT,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,easy,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117812
CHEM_NSIII_GasLaws_Q37_TF,Chemistry,NS III,Unit: Gas Laws,Ideal Gas Law PV=nRT,TrueFalse,Increasing temperature generally increases reaction rate by raising the fraction of collisions above \(E_a\).,"[""True"", ""False""]",True,Arrhenius: higher \(T\) → more molecules surpass activation energy.,Exactly.,Review: Arrhenius: higher \(T\) → more molecules surpass activation energy.,English,easy,"[""kinetics"", ""collision theory""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117825
CHEM_NSIII_GasLaws_Q37_SA,Chemistry,NS III,Unit: Gas Laws,Ideal Gas Law PV=nRT,ShortAnswer,"Use \(Q=mc\Delta T\): \(m=100\,\text{g},\ c=4.18\,\text{J g}^{-1}\,^{\circ}\text{C}^{-1},\ \Delta T=8^{\circ}\text{C}\). Compute \(Q\) (in kJ).",[],≈ 3.34 kJ,"Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",Nice work!,"Compare with expected form. Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",English,easy,"[""calorimetry""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117836
CHEM_NSIII_GasLaws_Q40_MCQ,Chemistry,NS III,Unit: Gas Laws,Ideal Gas Law PV=nRT,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,easy,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117851
CHEM_NSIII_Solutions&Solubility_Q01_MCQ,Chemistry,NS III,Unit: Solutions & Solubility,The Mole Concept,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,easy,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117894
CHEM_NSIII_Solutions&Solubility_Q01_TF,Chemistry,NS III,Unit: Solutions & Solubility,The Mole Concept,TrueFalse,Increasing temperature generally increases reaction rate by raising the fraction of collisions above \(E_a\).,"[""True"", ""False""]",True,Arrhenius: higher \(T\) → more molecules surpass activation energy.,Exactly.,Review: Arrhenius: higher \(T\) → more molecules surpass activation energy.,English,easy,"[""kinetics"", ""collision theory""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117907
CHEM_NSIII_Solutions&Solubility_Q01_SA,Chemistry,NS III,Unit: Solutions & Solubility,The Mole Concept,ShortAnswer,"Use \(Q=mc\Delta T\): \(m=100\,\text{g},\ c=4.18\,\text{J g}^{-1}\,^{\circ}\text{C}^{-1},\ \Delta T=8^{\circ}\text{C}\). Compute \(Q\) (in kJ).",[],≈ 3.34 kJ,"Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",Nice work!,"Compare with expected form. Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",English,easy,"[""calorimetry""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117918
CHEM_NSIII_Solutions&Solubility_Q04_MCQ,Chemistry,NS III,Unit: Solutions & Solubility,Solubility Factors,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,easy,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117935
CHEM_NSIII_Solutions&Solubility_Q04_TF,Chemistry,NS III,Unit: Solutions & Solubility,Solubility Factors,TrueFalse,Increasing temperature generally increases reaction rate by raising the fraction of collisions above \(E_a\).,"[""True"", ""False""]",True,Arrhenius: higher \(T\) → more molecules surpass activation energy.,Exactly.,Review: Arrhenius: higher \(T\) → more molecules surpass activation energy.,English,easy,"[""kinetics"", ""collision theory""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117951
CHEM_NSIII_Solutions&Solubility_Q04_SA,Chemistry,NS III,Unit: Solutions & Solubility,Solubility Factors,ShortAnswer,"Use \(Q=mc\Delta T\): \(m=100\,\text{g},\ c=4.18\,\text{J g}^{-1}\,^{\circ}\text{C}^{-1},\ \Delta T=8^{\circ}\text{C}\). Compute \(Q\) (in kJ).",[],≈ 3.34 kJ,"Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",Nice work!,"Compare with expected form. Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",English,easy,"[""calorimetry""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117968
CHEM_NSIII_Solutions&Solubility_Q07_MCQ,Chemistry,NS III,Unit: Solutions & Solubility,The Mole Concept,MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,easy,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.117997
CHEM_NSIII_Solutions&Solubility_Q07_TF,Chemistry,NS III,Unit: Solutions & Solubility,The Mole Concept,TrueFalse,Increasing temperature generally increases reaction rate by raising the fraction of collisions above \(E_a\).,"[""True"", ""False""]",True,Arrhenius: higher \(T\) → more molecules surpass activation energy.,Exactly.,Review: Arrhenius: higher \(T\) → more molecules surpass activation energy.,English,easy,"[""kinetics"", ""collision theory""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.118010
CHEM_NSIII_Solutions&Solubility_Q07_SA,Chemistry,NS III,Unit: Solutions & Solubility,The Mole Concept,ShortAnswer,"Use \(Q=mc\Delta T\): \(m=100\,\text{g},\ c=4.18\,\text{J g}^{-1}\,^{\circ}\text{C}^{-1},\ \Delta T=8^{\circ}\text{C}\). Compute \(Q\) (in kJ).",[],≈ 3.34 kJ,"Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",Nice work!,"Compare with expected form. Compute \(Q=100\times4.18\times8\,\text{J}\), then divide by \(1000\).",English,easy,"[""calorimetry""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.118021
CHEM_NSIII_Solutions&Solubility_Q10_MCQ,Chemistry,NS III,Unit: Solutions & Solubility,"Concentration (Molarity, g/L)",MCQ,"In an exothermic reaction, the sign of \(\Delta H\) is:","[""Positive"", ""Negative"", ""Zero"", ""Undefined""]",Negative,Hint: Heat is released; \(\Delta H<0\).,Correct! Heat is released; \(\Delta H<0\).,Not quite. Hint: Heat is released; \(\Delta H<0\).,English,easy,"[""thermochemistry"", ""enthalpy""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.118036
CHEM_NSIII_Solutions&Solubility_Q10_TF,Chemistry,NS III,Unit: Solutions & Solubility,"Concentration (Molarity, g/L)",TrueFalse,Increasing temperature generally increases reaction rate by raising the fraction of collisions above \(E_a\).,"[""True"", ""False""]",True,Arrhenius: higher \(T\) → more molecules surpass activation energy.,Exactly.,Review: Arrhenius: higher \(T\) → more molecules surpass activation energy.,English,easy,"[""kinetics"", ""collision theory""]",Chemistry - NSIII.docx,2025-10-21T22:43:38.118056
